x,y
0.09268339307847784,0.8050034613631382
0.21649535240051496,0.8385490731938471
0.16038627168168604,0.6828440560378308
0.8709560208116052,0.46671582511892085
0.8320147478080978,0.5804904134699286
0.38612763815753504,0.741252916109032
0.5021866507293525,0.762450588508928
0.21033814524471006,0.6555492599811737
0.46651516752987426,0.7432137135562635
0.9168136050885918,0.5648522488938665
0.1876463167469255,0.6881907190353314
0.6877227162031816,0.47448032021502384
0.29961300200767477,0.7803383747340525
0.7081097022571141,0.5400439547281222
0.23693395046308668,0.0946297097972413
0.26640790685722093,0.07446256566648225
0.29127862929539106,0.06704121362013679
0.44779269056644644,0.7430354157070629
0.7202419847547727,0.5551241259042404
0.27967095059447,0.22158602272481942
0.7315548389893739,0.5763554437532677
0.19780597819797835,0.6238953532287059
0.40819153202220576,0.7780789777914566
0.4647719280079544,0.38889257738917904
0.440706926514805,0.7942919491278418
0.12474273056815571,0.7276821558070397
0.2864692372334364,0.21153236678436685
0.4674416586947246,0.8510297803903569
0.22215955612868551,0.04452996931345578
0.1715956165342493,0.7366717886651485
0.19321889277367696,0.7584836873973515
0.9001015973841184,0.4272853788025149
0.24380702730575765,0.7277501864184927
0.08436798338917492,0.6524118317789203
0.41421468147240936,0.7528541926135967
0.3028618636260244,0.05959547631700222
0.9470926038830055,0.5156842433032846
0.7659840674038708,0.5895605205046396
0.30999552137150727,0.7843482511787676
0.3564920434207483,0.16115620661210725
0.5640346075521875,0.832598046250636
0.07461074326885267,0.7357883837925302
0.18928082716305453,0.6403281828585642
0.2900726094160633,0.13341682865687163
0.7336613300161634,0.5350101611949654
0.786427812038582,0.4111909548326847
0.5474595533106307,0.8037525616348101
0.21069314360692756,0.15125525960033656
0.4268191343171648,0.7004097195578711
0.5724135102824204,0.4331235946720559
0.40954217873016197,0.8122991161714843
0.17417662675896053,0.8059678617279293
0.19202639250103704,0.15042613672275737
0.8565344005157396,0.5519225578474143
0.8371425733936442,0.5354976442596603
0.18362409323558848,0.7430038095959892
0.8266351499277452,0.8215155790041687
0.4340291328330504,1
0.15284685054863065,0.7691263035318459
0.8167978203977732,0.4297555218241533
0.3219279338688167,0.02749659922691312
0.7078071621932237,0.46082674574903876
0.23769050813888912,0.7758879582084857
0.2602945790124935,0.1648770068762347
0.5336174497958402,0.6639576354714208
0.5335258770511643,0.8839954218159359
0.19869004065252963,0.013297675684917975
0.17196382488012724,0.14403203253738478
0.37703127758473176,0.2053841501365956
0.22298645299260877,0.7260430322059727
0.37631255513339046,0.6992587127062978
0.29546529365022794,0.10624796162691282
0.23032875740098702,0.7036933079538027
0.7025683892726394,0.4587535897008146
0.17187486713670222,0.599201754675271
0.630811898910826,0.8089451413744637
0.12888709413151989,0.6843626714827692
0.17009590983633507,0.11371449621799194
0.6326972494090835,0.78349296676027
0.4840320981138902,0.838998209838705
0.24861926551297248,0
0.5430283104470566,0.7966056775069146
0.2079400307387222,0.7127650213731634
0.13558213175363223,0.7008478521799142
0.25005344444829924,0.16570864661198542
0.8596405444388112,0.4655732077333787
0.16135524206682994,0.741222782688563
0.23457577582035447,0.08737769004945628
0.4744711426420169,0.8014167385187423
0.23848675444532558,0.07350611274353942
0.8297226454555687,0.46182507183612703
0.4638514392402089,0.6714331767358245
0.12583450098902768,0.6242845049848884
0.37175236589867067,0.11831148589956435
0.7312645398415224,0.4218071727123848
0.1421449754657399,0.7287610175046176
0.29744922927825523,0.7671522023030791
0.24892959529094152,0.1528493667397216
0.25756509750343504,0.10534061343297213
0.4596757945281072,0.8922704522053378
0.3285729842864151,0.11994427452861915
0.7132652662564096,0.5553752697765643
0.3277404854484076,0.7328681895297998
0.15169325849405674,0.06549568930928634
0.18245421799375586,0.17442479016091436
0.2975045904688987,0.1548724726771029
0.8490084748141884,0.5339031570777001
0.20504731496940215,0.10931895248270831
0.7569688409416607,0.4360290335303448
0.36844586408557867,0.8355877493511537
0.4782501602434107,0.6626925362267604
0.23692812096483054,0.6881353606679143
0.7961945634456271,0.42651848404200426
0.8197734019623942,0.5484741140496782
0.18942736528017978,0.6905780287796377
0.21527457544986348,0.680625451616365
0.3439806690092148,0.6934881694391377
0.7665408523618811,0.5153941801823217
0.14081021449963366,0.7233240860654645
0.3936279031629926,0.7407765726186779
0.22790531221299717,0.11892578223265905
0.7346266978872434,0.4913577876219914
0.21928330367315554,0.695926831136735
0.3442207101457904,0.6563376526645731
0.18809358978415075,0.6188203879071482
0.26010762337563587,0.05522310087797224
0.2354902527979936,0.06290755998570159
0.6824649474242563,0.5207512076378855
0.12786023341463318,0.0761864692891523
0.5938532564550566,0.7494421434842056
0.28124260705776244,0.7663897640900419
0.4172313403337792,0.8414830434807304
0.28200956664891896,0.07863698482789386
0.1298222263220086,0.7056883455058182
0.2252725631632271,0.12735835233190124
0.1526737111537719,0.6958448327493582
0.5266852048036009,0.7832199904348106
