x,y
1,0.620357408537878
0.11364297569887986,0.8223645796155189
0.38217968588473245,0.9962767467400234
0.8163345790775499,0.07894179525890166
0.04057828510901835,0.6375703948453991
0.34462472223872403,0.5403010538404055
0.47719182017595085,0.11378595366852488
0.010182127285705497,0.4592815969945149
0.662035072542403,0.4623773575718145
0.9923440898889171,0.568893306106672
0.3221354523642623,0.9844512867428071
0,0.3837448418796013
0.22193820957104057,0.9457957635087776
0.6555145006624795,0.5384749046696903
0.6449650024925311,0.5894103184504418
0.6790860566239292,0.011405188883908807
0.5298670631646004,0.8663311615184562
0.557236858732966,0.8313653246404475
0.4131922828156959,0.9815043478193733
0.38181346544788825,0.34704628848414654
0.3942916545232652,0.2938530021990018
0.3364381013854584,0.667949286855011
0.9818480440155842,0.46721430426941
0.5416340582584348,0.851322095116138
0.6569823050682686,0.49556135693558545
0.8530003198934426,0.130153452946232
0.3660168877002368,0.36968700475131505
0.9914208078887239,0.5444711278859868
0.8401686935447451,0.1038797161176833
0.6144404299054931,0.6990665022163209
0.49882300578693145,0.10120971922139022
0.3404362346457372,0.5797284782290143
0.015625554834170656,0.5111029001869375
0.06937645769888473,0.7364342522124078
0.004186405405276943,0.33937346527786244
0.6266361469380849,0.6518045205928505
0.026094515565720885,0.5549858721881366
0.9658106879164591,0.3835042428664573
0.5545123705946468,0.045833952637246836
0.26028874818186,0.9869111908003011
0.6704742728404209,0.3410155262163366
0.5340419186410393,0.06272031068483999
0.9347608570229168,0.26618380438592515
0.673058461485926,0.3803180734794825
0.19999237125289268,0.9407352028491248
0.3657988588397404,0.41430862420863207
0.406537288780268,0.27097299206564024
0.06010391045709133,0.7038826215891709
0.30818252089596654,0.9910711086011841
0.012832669318359243,0.4234670775664427
0.36071393821465236,0.9875948666137576
0.5927395203653351,0.7653177948611903
0.9075196076267293,0.2106259081812696
0.7975238455508168,0.05830509798021216
0.8880348349327357,0.18867129319732165
0.14525291046509559,0.8773851372748789
0.030568046384361256,0.5800089602956013
0.7423684251370309,0.02922606221872775
0.3460940697009872,0.5031573677084983
0.23950446909060097,0.9679089401488188
0.12935490080976114,0.8582271592415135
0.724433524790153,0.020834179821096664
0.5152351934883653,0.07091382267883348
0.34080938364396307,1
0.43200362657391594,0.9800319542912664
0.5731554293214776,0.8007606317077018
0.9918359345297181,0.49553532577331605
0.9709715016238145,0.4180992928066157
0.5072361606248396,0.9035378986269265
0.3368764574358589,0.6209906581883523
0.436260560731441,0.21524960897985718
0.9557661316764787,0.3446924110746617
0.4561915947640597,0.1408686432662294
0.9382248864908784,0.2910998244081964
0.4111387843869692,0.24577798688144206
0.2834277231900331,0.9868935859248269
0.04380961783176508,0.6671911216944838
0.6190381144939527,0.0029619345684868646
0.6384124022643353,0.6183826101194717
0.7011996334530489,0
0.08145874217481335,0.7610932728075431
0.45646991602629367,0.9623516985153991
0.6668047361864908,0.41898300631962
0.6003383345601698,0.7215464763116681
0.44638001016431234,0.1823006085006039
0.8806088184873355,0.1646049257564012
0.7825349180283355,0.057410993790762366
0.16073246239717032,0.899711922065092
0.3454074734754687,0.4555820011681744
0.5751666357366009,0.03618154375597667
0.9966425439425352,0.66429979144213
0.6573764817388305,0.0025179331832339033
0.7656372207947201,0.028747415108962983
0.920910285915988,0.23943611697810066
0.6400779847396417,0.01444817610038843
0.09581650923798873,0.7967405269175879
0.47360924377622277,0.9444058452073375
0.4878027652567784,0.9115874619316111
0.5936612211977637,0.03098833332850696
0.18326647609947175,0.9187304207444116
