x,y
0.6486533133825054,0.12505758886379964
0.8209654428681694,0.10399242814972971
0.7941626244274176,0.2265091779478767
0.186338917511676,0.7235243038883393
0.8172150689076062,0.12290125132478058
0.9846562693902351,0.23907497846293957
0.8021625437972187,0.24168313095731092
0.749271818803346,0.12006955039695165
0.2600145061876761,0.7706344934415709
0.8690456741888246,0.16568326286056217
0.32064365443498916,0.9683811885894761
0.8728152427804156,0.20887917634316658
0.4812737383773755,0.49272224088061567
0.8411324974429274,0.16177689133273784
0.5006361983758326,0.08576539453250943
0.5366666603004774,0.7235538999023853
0.8121009809693717,0.18163365719198465
0.7015393305678689,0.06821839396807114
0.7483354329774458,0.18803871769873304
0.7263146801032044,0.20048097974546344
0.8532532494625553,0.15178549691485324
0.8382507709072241,0.22796873882874255
0.4887939132836416,0.6374562637092183
0.7174500114207017,0.12868105207523486
0.352212241363658,0.6178512215172699
0.24830518929654424,0.6788922220529805
0.8373476628232555,0.26050811132413815
0.4118502303504827,0.5149979769639715
0.711210607562587,0.22594716650676716
0.41065150380938964,0.8321476173746101
0.3091510759154135,0.8577948774891306
0.8965042302974795,0.18141553746466116
0.19492547337583432,0.5955498833710224
0.3567051291499871,0.5858496252482133
0.41077011852433104,0.5137647803891547
0.8098510468431162,0.12497975988274876
0.4501696419235862,0.7577783805360526
0.9345100491487374,0.06603410070819182
0.32385213751311465,0.6284440607445944
0.720728300526333,0.1698621723060121
0.49025899020726876,0.6014604046609124
0.8290737320045479,0.12835345618761074
0.7908589286706754,0.09751879885234449
0.8240480331425131,0.11641036656301214
0.31499305742489936,0.8441211410829133
0.7177643931800035,0.15075754331523955
0.35624465852272647,0.734254627485761
0.21670583956649678,0.603492603870545
0.3445309394836822,0.761456783297448
0.8796029293000452,0.1668741183002894
0.6010649922867335,0.13186371948578313
0.20768898974792735,0.6841597276236541
0.2996008029498561,0.628186073350702
0.24157448613180146,0.6293441113881697
0.4430183166985521,0.7949279895047225
0.7086476219058148,0.1749664082819811
0.32505222696989855,0.7844481080562974
0.3485018939639281,0.577329608090097
0.749622978479246,0.2019223916946483
0.7037421628260376,0.22319072088718034
0.7732537401321066,0.1348918177039338
0.7237292039363271,0.1943733232434483
0.8007387405808755,0.10900514601160124
0.32151681759191875,0.48990439894559057
0.7816648792226192,0.2949049671152698
0.12790948212585931,0.6736792222786437
0.31182259031405773,0.535073958291217
0.8480552349016416,0.23855971009549753
0.15452762314899063,0.6894682894712519
0.354549410581074,0.4482723878227674
0.8386382636031371,0.32217040736615343
0.19225802917529294,0.7039144476134553
0.3882949605033479,0.5597551242594363
0.408079885069291,0.5533274348416118
0.921500574372434,0.04772479125627232
0.2817727856407511,1
0.5023811992258173,0.7596861018494604
0.6681354385877207,0.09376806177035313
0.35307122275923897,0.7852972756081142
0.241446715360732,0.8931927142395838
0.6786320523114174,0.26532535338183943
0.859126032479592,0.23689790820254675
0.8661476650615307,0.25567803679043544
0.9092954352353624,0.18241129050033583
0.7692589650972277,0.06511259361415916
1,0.007841805657228466
0,0.7663891963083486
0.9058289937050457,0.11504582426630103
0.7180589104116744,0.20299825160326185
0.7164858892695718,0.12505595967379085
0.3140492514545888,0.6363719556964017
0.3253601692409588,0.6032811025069451
0.2904225710851121,0.7023515191846109
0.3465419207583637,0.7670390728661872
0.813977133524753,0.13360286484044323
0.43679062726765727,0.779849788012418
0.37588476639709156,0.7017900128289726
0.9826979846835511,0.2759203697888055
0.2294408351509994,0.6249176489462726
0.7224985242212377,0.15857573996295865
0.6732977715916788,0.34978690156246894
0.14409647534076706,0.6134746441531661
0.9836756198914783,0
0.2665239672059368,0.4851335547914943
0.1853113187939144,0.7246171220799761
0.7902504952824264,0.08778618078346327
0.8777048568777133,0.24069027689667755
0.6099408741951785,0.1977071002282004
0.8773832747664151,0.1271350550196675
0.1211113189705639,0.6879635233055946
0.86501929722529,0.2386783535288015
0.25832467237441487,0.7953365878196816
0.6840776303209698,0.1495450319805685
0.42296006169406564,0.7056993596513823
0.985486609235603,0.10952861537927838
0.7184184025268529,0.37390960585751815
0.3423868518675824,0.4297830424080496
0.13654079117588447,0.5766536360583483
0.4017907408004505,0.6863309907188604
0.9067955349935576,0.12577903075750357
0.3836515365152044,0.934810630955544
0.8539894542217342,0.14337687349553294
0.9887780390121771,0.10574274250022067
0.21212345075464165,0.47881633149524044
0.21302989895561564,0.6271881759790768
0.8318499274246082,0.2520840095096592
0.33415755888435855,0.7126607060605735
0.21972569776208678,0.6256068923455905
0.23244762616153283,0.7405176387734628
0.8432710118527014,0.285451945974629
0.20479759014941853,0.49143588352138007
0.7821843554382152,0.21760753497827764
0.9223877136119507,0.269153582595608
0.45205676260746064,0.5642439612857206
0.7495426657444263,0.28114240960444997
0.7960556362496588,0.12022938490820409
0.2500546899238059,0.7284069209620558
0.6553994607334648,0.13570230949248882
0.7924309634707996,0.18481282765176182
0.10706094378716838,0.5960433999817981
0.8703633986454189,0.1974193688856957
0.3406517305412897,0.8261054453584817
0.207012162974481,0.5648435396577349
0.33842678531248865,0.42407405684562977
0.3434074866249602,0.7078772589941322
0.6618065764919101,0.05035020634226187
0.7982334383844657,0.1448474557738454
0.9386799621721001,0.04825367374897362
0.25610701021621857,0.6423933152029481
0.8199038766533978,0.31686540712131317
0.42869987664619547,0.7160405164228969
0.8226765161089438,0.35392050936491615
0.7636234226484151,0.25063580389581985
0.800677610521927,0.23549145211982908
0.8210955696920862,0.16843783899941217
0.5391087658932129,0.6867259727734134
0.28670141688386547,0.7531102003464311
0.1968223917770621,0.7621043200517169
0.18107083010369976,0.5180299405618062
0.4117922325447512,0.8986709423398952
0.32040179458763124,0.524581486352721
0.7902957111304838,0.15378315609492316
0.32441610563867307,0.4206406830988757
0.8382518871293964,0.5366525080520321
0.23207640338111793,0.6938238742221199
0.2034336266339313,0.8559846787595927
0.7783172950690054,0.23485911443420898
0.8979671420461861,0.1370944526178849
0.7900810377397985,0.1913163515609557
0.34886654618008134,0.6973683494118691
0.7977371179035575,0.0808325551546076
0.6379840001077848,0.3056342893795037
0.309284391850109,0.5214177550009956
0.7524086871987644,0.19255639433043384
0.08386749989398441,0.66197855880353
0.1757276846924757,0.7114768962258161
0.2724336321435459,0.5665089846382613
0.9506377937900636,0.21790984373870217
0.2572675417881796,0.7320118255894963
0.7324786307134864,0.2592765123909868
0.8960500801276238,0.2536582984227588
0.7723945862980193,0.2820508417429096
0.2871549759961027,0.7091896721712266
0.16544340735166563,0.5027390752858226
0.3390525426170593,0.5119342498549468
0.370057619572355,0.6562787836979249
0.35667636433291977,0.8545204673916369
0.3048218582636918,0.7887415997134598
0.7276685279312781,0.2432979528533633
0.2579921903349103,0.607926314024444
0.7273862603067762,0.16073641875943934
0.29414054664599,0.7149661475062052
0.28542234926166493,0.6364273568045634
0.8536403801280996,0.03137475731767667
0.17090483430251768,0.7460404807181932
0.3042126790218721,0.7072254761520059
0.7389878570685943,0.2590147659391165
0.28407817699200194,0.5724827114834463
0.7987729376305792,0.11786625018103761
0.3442518807975185,0.6560797866847796
