x1,x2
-7.849704268160314,-8.674808581953744
-8.69664575596503,-7.692212927859845
-1.0359915243020554,6.827713353515913
4.116654405671068,4.614219458413666
-11.183732946875336,-9.008983476199695
6.701372714931184,1.5887371053643804
-2.199024655720303,9.70440274726501
5.632412053700845,0.6181860943654844
-3.3674150883494516,8.681764544653914
-4.642862972771432,10.190196119450926
-3.5868747659681546,12.33177977243486
5.498010919176575,0.30767343055349916
-2.135115773611562,5.504449843809466
-5.044175079603335,8.26089595364316
-8.2536523688777,-7.908819631270736
-3.7665987501259908,8.427432005590827
-10.316666809521209,-6.778563935924406
-0.22780868566916812,2.421336320397179
-2.335328408561319,10.74916246939237
-1.4581164760415257,12.937467147864274
-0.4341132746309655,7.544415998625476
-2.7980658545273895,9.73795504609681
6.983703014330722,1.619698582371392
-7.116841255777292,-7.346752582345303
-3.3391945767445006,8.180148194532169
-5.760788193723257,-3.8358089676993883
-8.097651291635964,-5.284876492067842
2.673181460855976,7.002488360034891
4.61044216161408,-0.18349520317607126
-4.102348420497195,7.553141977222342
-4.283282093997196,8.000027506348363
-4.427202750840934,9.878410742133166
-5.126126310568395,-8.687985048813356
-2.1257483974651517,6.783125325615287
-10.079403485126043,-3.993548296203042
-2.101809092712902,11.355423553293809
-5.281020724428892,-8.827535774069021
5.228687115370519,0.7546673496741156
-7.105653609246193,-9.066331466173203
5.4613327475647475,6.482784682493304
7.685060757184319,0.27219620675680223
-2.047916055608319,8.880950944283112
-7.9093526663780125,-7.793584777812468
4.364567764716633,4.948418466861527
-2.5713675910091975,6.921143751212712
-1.8619257206160063,11.768962275942814
-6.728493809351016,-7.888825268104323
3.4732458786688705,2.169964580893961
-6.166678823224948,-7.749910231038831
8.452071773324848,-1.0020771444788616
4.8220847235831945,0.34552547007116385
-6.896463793030547,-3.754767654447462
-6.105446029092838,-8.864945126236774
0.13776120920539237,8.086046423439432
-4.389190659903995,-6.7375242509972235
5.877861392286948,11.233699350265601
-6.04662424797245,-7.769143455385302
-0.7837579928146314,9.753590900573506
4.912732199067301,3.5646848905568698
-3.3342174325654135,10.907628227669294
-6.382057019071984,-5.252198609118783
9.76689557569692,-2.7189213747270893
6.802181440102546,2.711803127882516
-0.3776552163601634,-4.5157943921691
-7.405388991248639,-4.828348746516879
2.4804250209638727,3.1555599159669487
2.913006864836907,1.4601223341800034
-5.376840860003947,-9.255125651942118
-10.476825514848427,-6.997415070155111
-4.41181994404582,9.862506385679396
7.777763023521057,2.023655086055765
-4.644449287534567,-10.594210775847868
-8.357305583416453,-6.428227409678113
-1.6616128353754342,8.883847052212612
-3.2114767497780496,6.3930807502595615
-6.308477214581127,-6.986202293846796
-11.245645699255522,-7.068313046203751
2.815207028694604,2.334660258789272
-3.584962080547813,8.491852635704717
7.474813026188267,0.8454463905911114
-4.3232128355059585,9.577113859649195
-2.6381702161877234,10.8116479059173
-5.821791659915163,-8.944508055222007
-1.915893476062184,10.761520850261602
6.924343292277848,0.5865084461068246
-5.114814900503437,-9.265821404055202
-4.4135082635447755,-6.342824360146969
0.8324684042574138,9.862937111998377
8.883372421576254,2.9465946832613077
-4.976650627833829,7.33460937373224
-10.405072646074679,-5.732643041998827
-2.5733632856618702,11.816616483902482
-5.868118920048074,-6.175482882275069
-0.8696810899557503,9.603090620932145
-3.4580162852087986,9.933565673456576
-8.048822262731864,-9.409784813390191
-9.134225060772243,-7.180786195907444
-2.0437386410402043,10.414557658539541
-8.491475766683516,-10.691654620967595
-6.006536506127418,-2.9166973877283153
3.498287434243193,0.4028098613573079
-1.86838821123199,10.01867041430167
4.1396305634557065,0.788179296728938
-1.092432323622804,7.385542062290207
-4.01226493913256,8.460476176656059
-2.0758349107028438,5.587535705729614
-1.8937655021000237,5.856620849372895
-2.060556352049793,9.634786732629966
9.815326456484549,0.12875231726374836
-9.833118324959106,-5.691232716464283
6.289392400097293,-1.903197824340201
-3.9120310855878007,8.437462926369829
-3.9572373459387205,8.115622084663244
-2.388252296517858,6.462513348099549
-2.5333716146580114,7.1198896419702065
5.118344107088297,0.5304721560594616
-9.070080750727096,-7.282066287156322
0.5221423244745695,5.2273739584373935
-10.830360395168569,-7.622434796551511
2.221788235101554,-0.9452869218488029
5.888194171438625,5.6573024113369055
5.178513589477691,2.0034371192117653
0.003255014797354683,6.503522880067442
-5.662055791386651,-6.222812377861219
-6.177847379867902,-8.46076139078444
-7.149763207006985,-8.898017252611647
