x1,x2
-0.9914878645939103,0.12004373871846165
-0.8064234011393798,-0.5891152116668836
-0.4265373027932866,-0.6749570357883385
-0.7229286490297859,-0.679270428836847
0.6427628355694202,-0.7619473071616385
0.2409694123606595,-0.7526828616670982
-0.5115251937462026,-0.6105806044765074
0.4349205042577254,-0.6693074982183983
-0.3076341172758198,-0.9525218021695315
0.5796385257762967,-0.548791530198654
0.9617519282697417,-0.24592331304874013
-0.25377300733479113,-0.7608679079302085
-0.4269831120526344,0.6693407222707811
-0.9639206249964806,-0.2411825027209282
0.33485683786028164,-0.72824412939009
0.7350417682246831,0.297346528053932
-0.429352063863273,-0.9012815485606052
0.14730138224964934,0.7814516235462601
0.18355204412324472,0.9786290636535309
-0.7389056788388547,0.6861769925924104
-0.14369056301486396,-0.7819363471902496
0.7695587135001171,-0.20215815719572006
0.04692611037281978,-0.8003418762574173
0.07387174724064925,-0.9970095872920212
0.8721615996297897,0.47854734075008
-0.06212892587892381,-0.9882544247492825
-0.6384841716194029,0.7709383126147783
-0.04414825435683519,0.7953012764309669
-0.6442360172368128,-0.47391313538410496
0.5760804404576311,0.5480043397874605
0.8064564916078885,-0.5826199315581927
-0.57404221328464,-0.5480209517999004
-0.5155469989014391,0.6202025942045956
0.5376822888449312,-0.8433058611320807
0.7520507813260324,-0.29263284317201044
0.8019300154720642,0.008496257520137104
0.3134170332915078,0.9454899978305352
-0.4423975935680126,0.9037596571170341
0.6479572392020531,-0.4675199419480102
-0.8126670274714866,0.5824498785212439
-0.8790099428876287,-0.4838252505431959
0.9283455924888678,0.37323914876837794
0.5163263720558912,0.6140624675404214
-0.878263021258256,0.4754975753701785
-0.6510062115477944,0.46771504608436254
0.9920741051186763,-0.11947423848604433
-0.998201319369277,0.0017923468042447786
-0.9699703682593652,0.2586175618242906
0.7738939170803408,0.21139793925515712
-0.9959335929303237,-0.1172457475199617
0.3079953775454425,-0.9600724300192861
-0.9369800612629807,0.37520178707288604
0.7883921421208346,-0.10371733177704255
-0.24442214087431396,0.7667236568292881
0.1818773248751373,-0.9787807365471527
-0.7563759323670552,0.28945261411941403
-0.06482717359185432,1.0046745699631952
0.7286966866067591,0.6806476003284877
-0.31130201214685826,0.9497046253963796
0.052645737028224227,0.8048292349047778
0.4340630216148491,-0.9127348416049967
-0.7488043438320923,-0.292447799069414
-0.7979020504339348,-0.09680564674799387
-0.7843425583476246,0.10111559683900766
0.999710276521536,0.000915331326965509
0.7078210208506169,0.38871038590891943
-0.5782251081530789,0.5499798823522146
0.994453382451373,0.11942122443767465
-0.5415395910742096,0.8335110379286029
-0.7054563661488025,-0.374994439841092
-0.8017257144912552,-0.002465438877196445
-0.6343346165012782,-0.7703327513357859
-0.19243300759404797,-0.9910999970172086
0.9327135883630449,-0.36410688260379254
0.6463502379773878,0.4768004425512077
0.35258795886870964,0.7210100127065283
0.5322848335229303,0.8554629636699539
0.515318473593996,-0.617747856794446
-0.18274445270902154,0.9800811851430844
0.4285985872487552,0.6722930971561292
0.8764322877482978,-0.47807201065189037
0.7265648601390771,-0.6844308004251244
0.6299315895652934,0.7677935580380177
0.14948695952860697,-0.7816098404357046
-0.3276133221516405,0.7307594270311304
0.06122982008767661,1.0015696370011933
-0.7801277571939853,0.1946826153824896
-0.15131672165849142,0.7850004954386008
-0.05276202068141833,-0.8008821804039105
0.801670976423589,0.09407816341838246
0.7027251977044208,-0.38389015069154764
-0.7693102941876195,-0.19773849290939846
0.9714459213967764,0.24464534701139093
0.42941312741164217,0.8972603376580913
-0.33881075930077953,-0.7167721971014965
0.8136170045240816,0.5934137124994482
-0.9303107429295403,-0.37608788143538285
0.25038764391157814,0.7562145256205592
-0.5340858477911684,-0.8453852761360536
-0.69478784321479,0.38549032286704077
